,game,model,experiment,episode,metric,value
16384,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_11,Success,0.0
16385,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_11,Request Count,4.0
16386,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_11,Parsed Request Count,1.0
16387,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_11,Violated Request Count,3.0
16388,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_11,Request Success Ratio,0.25
16389,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_11,Main Score,
16390,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_11,repeats guess,
16391,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_11,total guess repetitions,
16392,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Aborted,1.0
16393,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Lose,0.0
16394,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Success,0.0
16395,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Request Count,4.0
16396,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Parsed Request Count,1.0
16397,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Violated Request Count,3.0
16398,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Request Success Ratio,0.25
16399,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Main Score,
16400,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,repeats guess,
16401,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,total guess repetitions,
16402,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_13,Aborted,1.0
16403,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_13,Lose,0.0
16404,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_13,Success,0.0
16405,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_13,Request Count,4.0
16406,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_13,Parsed Request Count,1.0
16407,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_13,Violated Request Count,3.0
16408,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_13,Request Success Ratio,0.25
16409,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_13,Main Score,
16410,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_13,repeats guess,
16411,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_13,total guess repetitions,
16412,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_14,Aborted,1.0
16413,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_14,Lose,0.0
16414,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_14,Success,0.0
16415,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_14,Request Count,4.0
16416,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_14,Parsed Request Count,1.0
16417,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_14,Violated Request Count,3.0
16418,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_14,Request Success Ratio,0.25
16419,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_14,Main Score,
16420,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_14,repeats guess,
16421,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_14,total guess repetitions,
16422,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_15,Aborted,1.0
16423,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_15,Lose,0.0
16424,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_15,Success,0.0
16425,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_15,Request Count,4.0
16426,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_15,Parsed Request Count,1.0
16427,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_15,Violated Request Count,3.0
16428,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_15,Request Success Ratio,0.25
16429,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_15,Main Score,
16430,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_15,repeats guess,
16431,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_15,total guess repetitions,
16432,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_16,Aborted,1.0
16433,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_16,Lose,0.0
16434,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_16,Success,0.0
16435,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_16,Request Count,4.0
16436,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_16,Parsed Request Count,1.0
16437,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_16,Violated Request Count,3.0
16438,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_16,Request Success Ratio,0.25
16439,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_16,Main Score,
16440,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_16,repeats guess,
16441,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_16,total guess repetitions,
16442,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_17,Aborted,1.0
16443,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_17,Lose,0.0
16444,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_17,Success,0.0
16445,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_17,Request Count,4.0
16446,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_17,Parsed Request Count,1.0
16447,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_17,Violated Request Count,3.0
16448,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_17,Request Success Ratio,0.25
16449,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_17,Main Score,
16450,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_17,repeats guess,
16451,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_17,total guess repetitions,
16452,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Aborted,1.0
16453,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Lose,0.0
16454,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Success,0.0
16455,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Request Count,4.0
16456,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Parsed Request Count,1.0
16457,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Violated Request Count,3.0
16458,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Request Success Ratio,0.25
16459,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_18,Main Score,
16460,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_18,repeats guess,
16461,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_18,total guess repetitions,
16462,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Aborted,1.0
16463,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Lose,0.0
16464,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Success,0.0
16465,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Request Count,4.0
16466,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Parsed Request Count,1.0
16467,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Violated Request Count,3.0
16468,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Request Success Ratio,0.25
16469,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_19,Main Score,
16470,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_19,repeats guess,
16471,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_19,total guess repetitions,
16472,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Aborted,1.0
16473,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Lose,0.0
16474,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Success,0.0
16475,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Request Count,4.0
16476,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Parsed Request Count,1.0
16477,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Violated Request Count,3.0
16478,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Request Success Ratio,0.25
16479,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_2,Main Score,
16480,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_2,repeats guess,
16481,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_2,total guess repetitions,
16482,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Aborted,1.0
16483,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Lose,0.0
16484,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Success,0.0
16485,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Request Count,4.0
16486,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Parsed Request Count,1.0
16487,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Violated Request Count,3.0
16488,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Request Success Ratio,0.25
16489,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Main Score,
16490,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,repeats guess,
16491,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,total guess repetitions,
16492,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Aborted,1.0
16493,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Lose,0.0
16494,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Success,0.0
16495,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Request Count,4.0
16496,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Parsed Request Count,1.0
16497,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Violated Request Count,3.0
16498,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Request Success Ratio,0.25
16499,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Main Score,
16500,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,repeats guess,
16501,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,total guess repetitions,
16502,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Aborted,1.0
16503,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Lose,0.0
16504,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Success,0.0
16505,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Request Count,4.0
16506,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Parsed Request Count,1.0
16507,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Violated Request Count,3.0
16508,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Request Success Ratio,0.25
16509,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_5,Main Score,
16510,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_5,repeats guess,
16511,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_5,total guess repetitions,
16512,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Aborted,1.0
16513,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Lose,0.0
16514,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Success,0.0
16515,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Request Count,4.0
16516,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Parsed Request Count,1.0
16517,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Violated Request Count,3.0
16518,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Request Success Ratio,0.25
16519,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_6,Main Score,
16520,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_6,repeats guess,
16521,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_6,total guess repetitions,
16522,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Aborted,1.0
16523,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Lose,0.0
16524,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Success,0.0
16525,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Request Count,4.0
16526,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Parsed Request Count,1.0
16527,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Violated Request Count,3.0
16528,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Request Success Ratio,0.25
16529,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_7,Main Score,
16530,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_7,repeats guess,
16531,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_7,total guess repetitions,
16532,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Aborted,1.0
16533,wordle,Pharia-1-LLM-7B-control-hf-t0.0--Pharia-1-LLM-7B-control-hf-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Lose,0.0
